Business Center,Venue,Venue Category,Venue Id,Venue Latitude,Venue Likes,Venue Longitude,Venue Ratings
Mériadeck,Pizza T Fou,Fast Food ,51cf4108498ed8dfbca28372,44.833587646484375,,-0.5821132063865662,
Mériadeck,Mezzo Di Pasta,Italian ,4b585033f964a520385228e3,44.838898,,-0.57392,
Mériadeck,Subway,Sandwich ,4c31d04c09a99c749c670b2a,44.84066982797765,,-0.5800419323602998,
Mériadeck,La Dernière Séance,Sandwich ,51520c65e4b0f8fde898c24a,44.84124326355385,,-0.5819696884192354,
Mériadeck,Funky Burger,Fast Food ,4bc0b68aabf4952133b3bf93,44.83794881370029,,-0.5719972168714861,
Mériadeck,Le Zapard Et Hook’s,Fish & Chips ,5d5d8deffec3f800081a24e6,44.837976,,-0.5736399999999999,
Mériadeck,Yes Mum,Fish & Chips ,537742d6498ea7d99f37bc87,44.83710453301767,,-0.5717474866239809,
Mériadeck,Fish and Chips,Fish & Chips ,5656fbab498e9760a5c2b7cc,44.83713,,-0.571706,
Mériadeck,Bibimbap,Korean ,594c0c8fd1a40209d0d09172,44.838924,,-0.5718979999999999,
Mériadeck,Fournil St Nicolas,Food Court,4f67252ae4b08ac72762a54d,44.835179,,-0.5733159999999999,
Mériadeck,By Oliver,Food Truck,5152d4a4e4b0ba9d0d470eac,44.837171000000005,,-0.589588,
Mériadeck,Le Kiosque,Food Truck,5048cf74e4b0f1b4cd3c6803,44.83874,,-0.573974,
Mériadeck,Primeur de la Porte Dijeaux,Food Truck,4c516bc5375c0f47c847ed93,44.840264000000005,,-0.580634,
Mériadeck,Tacos,Food Truck,4d2df868b97cb1f7675f8b48,44.84034999773302,,-0.5833192886657944,
Mériadeck,El Taco Del Diablo,Food Truck,5475b6a1498e097630051eed,44.83662319402243,,-0.5684207526787329,
Mériadeck,La P'Tite Brasserie,French ,56b4a100498e78bd2db25d23,44.839534,,-0.5871970000000001,
Mériadeck,L'épicure,French ,51840094498e32895cfa3470,44.837759000000005,,-0.583936,
Mériadeck,Le Saint Projet Café Brasserie.,French ,4c2f0ccded37a593bc9d6603,44.838714,,-0.57420955,
Mériadeck,Le Bistro du sommelier,French ,4bffb61337850f470e07973f,44.83895827209877,,-0.5889492778263156,
Mériadeck,DAP,French ,56f14a61cd1046d3950423e2,44.841405,,-0.573542,
Mériadeck,Baud & Millet,French ,4c5d9f35d25320a15e7bc67a,44.844752363289224,,-0.5792451527351253,
Mériadeck,Le Chicoula Bistrot D'art,French ,5e48463150aa720008a3d7c2,44.834953000000006,,-0.5767909000000001,
Mériadeck,Brasserie De L'Europe,French ,4c39a55b0a71c9b6ecd442c9,44.84257,,-0.574415,
Mériadeck,Loulou,French ,594d074c59fe5c1c5d7e5eed,44.839457,,-0.570157,
Mériadeck,Bistrot Des Globe-Trotteurs,French ,5aff1a0e60255e002caf40f1,44.834795,,-0.577408,
Mériadeck,Le Chapon Fin,French ,4ceed09228abb60c638cbf09,44.842926571225036,,-0.5780683063243648,
Mériadeck,Le Tio Pépe,French ,4d849c9640a7a35d51260ebe,44.839469,,-0.57935,
Mériadeck,Le Bordeaux Gordon Ramsay,French ,579ba8b1498ed88f40973945,44.84260525628423,,-0.574598211308151,
Mériadeck,Big Bistrot Girondin,French ,5d546492c384cf0008aa7e82,44.841133,,-0.57381606,
Mériadeck,Brasserie tourny,French ,4bc5a97f6c26b7131586ebf3,44.84511847899396,,-0.577951762533737,
Mériadeck,L'Absinthe,French ,4c2e5069ed37a593135c6503,44.8305984250219,,-0.5867998039645493,
Mériadeck,Le Cinq,French ,4ccc5d9eba79a1cd91c43acb,44.84375,,-0.575501,
Mériadeck,Baillardran - Canelés,French ,4d4d6dd372eba143c33a4312,44.84097559499502,,-0.5759578379448779,
Mériadeck,Le BAL,Café,4bffb14637850f474cff963f,44.84342646987532,,-0.5776531228210523,
Mériadeck,Restaurant du Loup,French ,4e6fa02045dd49e0f1ddd31b,44.837925,,-0.574595,
Mériadeck,bistromatic,French ,4d0b4a4cd823b1f73d7ce85c,44.84686060744179,,-0.5796770027602653,
Mériadeck,Le Comptoir des Saveurs,French ,5c9699d942d8c2002c4f7d3e,44.841613,,-0.583834,
Mériadeck,Le Charabia,French ,5d30564c898bc7000815c6b3,44.835873,,-0.578467,
Mériadeck,La Petite Maison De Pierre,French ,55171546498ef850f2105c2f,44.83974592705874,,-0.5799037791766236,
Mériadeck,La Brasserie Des Châteux,French ,51edb0d6498e21f5b9c56f7b,44.84229850553339,,-0.5765856074169574,
Mériadeck,Café des Arts,Seafood ,4bb908c83db7b713a6eb219a,44.83491259813054,,-0.5732997020236735,
Mériadeck,Brasserie l'Orleans,Brasserie,4c7f85b301df3704f058e6ac,44.8438,,-0.573553,
Mériadeck,Le Pressoir d'Argent,French ,4c7e9cc401df3704cfcbe3ac,44.84214954931885,,-0.5750111899743179,
Mériadeck,Le Lion Lilas,,56b10e7b498e4f4c9f837c8e,44.83685629,,-0.57125464,
Mériadeck,Le Cheminée Royale,French ,4c9128ed7088a1439b9eae43,44.841078,,-0.5734229999999999,
Mériadeck,Le Poulailler d'Augustin,French ,5358fe39498e820e956fc730,44.843263,,-0.5863649999999999,
Mériadeck,Hippopotamus,French ,4d2ee959ad3a8cfa477498bd,44.8418604,,-0.57961624,
Mériadeck,L'osmose,French ,4c094fd3009a0f471b8ce7bf,44.838909,,-0.572312,
Mériadeck,Brasserie Michel,French ,4da077e158c2224bedfa5279,44.84002502333139,,-0.5760356863857835,
Mériadeck,Le Petit Creux,French ,4daebdb4fa8cf04fbe056987,44.838506464231536,,-0.5818772517159414,
Mériadeck,Le Jardin des Gastronomes,French ,4c96530803413704766d83ef,44.839696999999994,,-0.570525,
Mériadeck,Chez Moustache,French ,4f5645f50cd63cb7d7d6b1b6,44.835162934497106,,-0.5841636657714844,
Mériadeck,Brasserie les Ateliers,French ,4d934b13d176a1cd800236f0,44.84357819546103,,-0.5755966792388371,
Mériadeck,l'Aviapote,French ,51439121e4b0a40e343684ca,44.834113,,-0.58691,
Mériadeck,Type top,French ,4bcd90330687ef3be802e1cc,44.835691,,-0.578097,
Mériadeck,l'alcazar,French ,51c88860498e9604b90d1ae5,44.843878227343986,,-0.5748295836092573,
Mériadeck,On Caffé,French ,4ba29a11f964a5202f0838e3,44.83807746666667,,-0.5787800000000001,
Mériadeck,Comptoir Cuisine,French ,4d5bae44b9b2a143cf826c8c,44.84236028541496,,-0.5744538595884455,
Mériadeck,Le Michel's,French ,4b929432f964a520420634e3,44.83975888398997,,-0.5720337053657083,
Mériadeck,Couleur Café,French ,4bb5cf42f562ef3b63442f97,44.83857843990614,,-0.576431991408541,
Mériadeck,Le Café Français,French ,4bbf7011006dc9b64899fc3f,44.8380891352186,,-0.5781892488596007,
Mériadeck,Le Bistrot Régent,French ,4c9badc59c663704778663fd,44.84126093848009,,-0.5731634190160193,
Mériadeck,Villa Tourny,French ,4c3cbc0c7c1ee21ed4fb8c71,44.843588856011145,,-0.5757311432995312,
Mériadeck,L'Entrecôte,Steakhouse,4ba9fb5bf964a52064413ae3,44.843257519531356,,-0.574234127998352,
Mériadeck,KFC,Fast Food ,4b90d18ff964a5206d9833e3,44.83509826453057,,-0.5735152959823608,
Mériadeck,Chocolat De Bayonne,Gastropub,4e6b556e7d8b143eb77e08cb,44.840588000000004,,-0.5797829999999999,
Mériadeck,Fleur de Cèdre,Gastropub,511241ade4b079bb3e4b20c1,44.834082,,-0.5891930000000001,
Mériadeck,Au Nouveau Monde,Gastropub,56744000498ec531705b9910,44.835815000000004,,-0.569339,
Mériadeck,Café Gourmand,American ,4b4cb5bdf964a52044bb26e3,44.843204212590074,,-0.5780946060252985,
Mériadeck,Au Chaperon Rouge,Gastropub,4d36e0ca84462c0f0c1cb7ce,44.84432785,,-0.5812986333333333,
Mériadeck,Cappadoce,Turkish ,4c5564f372cf0f47c26827d6,44.83962608598851,,-0.5704652006332966,
Mériadeck,sable d'or,Halal ,56e20709498e7d17c496ec13,44.833313000000004,,-0.573136,
Mériadeck,Pokeo,Hawaiian ,5d0bcda371f3e80023c56a9e,44.837061,,-0.5737899999999999,
Mériadeck,Poke Poke,Hawaiian ,5da308781be55d00072dea8b,44.836726,,-0.570975,
Mériadeck,Woof,Hot Dog ,5671d1db498e5c18a763b574,44.840373140584965,,-0.5823625467964894,
Mériadeck,Dosa Hut,South Indian ,5b72b45b666116002c5c03b8,44.839873,,-0.582088,
Mériadeck,Neela Vanee,Indian ,4f11dfe9e4b0865b08127e20,44.83626196174755,,-0.5758184927724591,
Mériadeck,Malabar,Indian ,4ed7e76bb6346530d0f297db,44.83702909192096,,-0.5720339683580205,
Mériadeck,Taj Mahal,Indian ,4b9abb72f964a520d1d035e3,44.84050478104263,,-0.5734633823788178,
Mériadeck,Au Palais Indien,Indian ,580658b438fa2c49933e2b1c,44.833287,,-0.5766359999999999,
Mériadeck,neelavanee,Indian ,533c683711d27468a6341eab,44.83733367919922,,-0.5785585045814514,
Mériadeck,Nivethnee Mahal,Indian ,4d60322a5c39b1f76f39014a,44.839463,,-0.569788,
Mériadeck,Bolywood,Indian ,514caf2fe4b0bb2313d7a5f4,44.832000144030324,,-0.5745292188572492,
Mériadeck,Nofa,Italian ,5adb4b77c365883ff73a09e4,44.835993,,-0.57818,
Mériadeck,Palazzo Pasta-Pizza,Italian ,4e50186718a8af30fd8f05d7,44.838086841858434,,-0.578708582874737,
Mériadeck,La Tagliatella,Italian ,56376a02498efb2f4fba3457,44.83966387425397,,-0.5749497301432996,
Mériadeck,Bistro Mimi,Italian ,518b9507498e08ad5ab53b17,44.844866859636014,,-0.5791689513380622,
Mériadeck,Pizza Vitti,Italian ,4ed67e23cc219d30cb646b0f,44.832592896019335,,-0.5945014645261185,
Mériadeck,Tentazioni,Italian ,532d782f498ed0db02930acd,44.843534000000005,,-0.5814819999999999,
Mériadeck,Peppone,Italian ,4bc1bc514cdfc9b6eefe9421,44.84338910154987,,-0.5789825151857064,
Mériadeck,CPP,Italian ,4bd815c70b779c743b5006a0,44.83500263086686,,-0.5747692321620957,
Mériadeck,Mezzo di Pasta,Italian ,4c2f3c34213c2d7f8a72305d,44.8378658273269,,-0.5849370203199955,
Mériadeck,Mezzo Di Pasta,Italian ,4b585033f964a520385228e3,44.838898,,-0.57392,
Mériadeck,Desvaux De Marigny,Italian ,4c91fb45ae45224bac05ec97,44.843469998896815,,-0.5776236674937536,
Mériadeck,Positano,Italian ,51080f27e4b0ea9d380a8211,44.83796385491297,,-0.573558825114914,
Mériadeck,Zumobar,Juice Bar,4bcdcd57937ca593164ead92,44.83869202825247,,-0.5849416425043552,
Mériadeck,La Petite Pause Nature,Juice Bar,51a3750a498e25e7abd3498d,44.83672505183751,,-0.5737113139968127,
Mériadeck,Feel Juice,Juice Bar,4df39df47d8b18e1722f9015,44.83651335041881,,-0.5736651051831629,
Mériadeck,La rose des sables,Kebab ,4e14a2756284431b5358c37c,44.838212799999994,,-0.5802271999999999,
Mériadeck,Kapital Kebab,Kebab ,5b1513bb1de765002d1ba71c,44.840464000000004,,-0.573176,
Mériadeck,Chez Coluche,Kebab ,4ba20d5af964a52073d837e3,44.839088778470135,,-0.5720189372792314,
Mériadeck,Durüm Kebab,Kebab ,4c136e4eb7b9c9286081a937,44.83964039915006,,-0.5719230719588019,
Mériadeck,Elit Doner Kebab,Kebab ,4de228928877bcb6863d4da8,44.83896110601224,,-0.5738608461773888,
Mériadeck,fast kebab,Kebab ,50f41a7be4b018519c36e00e,44.840999211996326,,-0.5787345311814679,
Mériadeck,Maxim's kebab,Kebab ,4ddcf30c7d8b3654d50b80f4,44.8351601840694,,-0.5840172162818735,
Mériadeck,Kebab Carthage,Kebab ,4cb9cd4b4495721ed37a4c7a,44.84202470928078,,-0.5810407092864913,
Mériadeck,Chef kebab,Kebab ,506f2ca2e4b0b0ed3e148489,44.831958998551656,,-0.5772603108013505,
Mériadeck,Le Carioca,Brazilian ,4d55cac7fb65236afa90fdb3,44.839443146086424,,-0.5813617337967483,
Mériadeck,Saveur Latine,South American ,51ddaa80498ed35000c68037,44.838028,,-0.574559,
Mériadeck,Tupaq,Peruvian ,5e0e61160e161a00083bd1f4,44.835632000000004,,-0.5720411,
Mériadeck,La Cueva,Argentinian ,55413173498e67383bc2fd0a,44.83738858313428,,-0.5708812720438547,
Mériadeck,El Chivito,Argentinian ,51028eebe8892d180eac557d,44.83794666623889,,-0.5715349369897587,
Mériadeck,Buena Vida,Argentinian ,5cc19995787dba003874c228,44.838665,,-0.576742,
Mériadeck,Nooï Ste Catherine,Mac & Cheese ,4e26bbe6d16486291ba2a36d,44.8377495,,-0.5770666999999999,
Mériadeck,Artigiano Della Pasta,Mac & Cheese ,5262ee2611d2d44428967f06,44.837943,,-0.571387,
Mériadeck,La Gamelle Cuisine du Midi,Mediterranean ,5aa664b0ea1e440eb9d2f246,44.836884000000005,,-0.57989,
Mériadeck,Les Mille et Une Nuits,Mediterranean ,4bf84d8d5ec320a1c18a88d3,44.83832051523389,,-0.570767919468515,
Mériadeck,A Cantina Le Comptoir Corse,Mediterranean ,4e6fb04b62e1d475e24e0cbf,44.83920928296216,,-0.5706003117985676,
Mériadeck,Restaurant Agadir,Moroccan ,4c290a059fb5d13a5b869a57,44.842028223479055,,-0.5809852485297075,
Mériadeck,Al Mounia,Moroccan ,509d06f9e4b03f3cc13986f7,44.844827,,-0.579993,
Mériadeck,Le Carthage,Moroccan ,52053d5011d218f8fdcf9512,44.83697514722435,,-0.5724128667151771,
Mériadeck,Restaurant de Carthage,Mediterranean ,5032a073e4b031c50ba6a5b1,44.8369,,-0.574,
Mériadeck,Elmounia,Moroccan ,4f7de9dee4b08ccdc65152a8,44.84415843674923,,-0.5801256166547599,
Mériadeck,Le Sindibad,Moroccan ,4d40913c89616dcb61d505b5,44.834317,,-0.586657,
Mériadeck,Le Paradis du Maroc,Moroccan ,51a47bf8498e6b54919f38ff,44.839012145996094,,-0.5833759903907776,
Mériadeck,Malezan,Moroccan ,4d39cc1bcc48224bdb14374f,44.833487,,-0.575033,
Mériadeck,Cosy Tacos,Taco ,5b41063fefa82a002c389cda,44.841249,,-0.581882,
Mériadeck,Restaurant Chilien,Mexican ,500c32c445b0bf4f4cdb043f,44.84223815129917,,-0.5774688720703125,
Mériadeck,King Tacos,Taco ,5b513487a5a315002c6f14a7,44.835498,,-0.56926,
Mériadeck,Ed Wood Café,Burger ,4be313e1b02ec9b6bb814ec0,44.840946227602856,,-0.5819465792233424,
Mériadeck,Arbol,Burrito ,4e4147d6b61cdcbed35d7364,44.83899442010829,,-0.5733770890300004,
Mériadeck,Teyte Bordelaise,Burrito ,4eb11d854690b9be42949d2e,44.83703337193569,,-0.5756891013946374,
Mériadeck,O'tacos,Fast Food ,526508fc11d2caed1601f8f2,44.84188218031907,,-0.5812163355247437,
Mériadeck,Chiquito,Mexican ,4ed0a45c02d5feaa1c8bd94f,44.835764000000005,,-0.5779850000000001,
Mériadeck,Taco Gringo,Taco ,50a4d60ee4b0cbb1fad14177,44.83125227302376,,-0.5732954366010408,
Mériadeck,O'fajitas,Mexican ,4ebd9eb64690d233885a14d8,44.837771014572496,,-0.5721659831258972,
Mériadeck,Le Liban,Middle Eastern ,4d999fde454edcb35f16da6a,44.836059799625644,,-0.5769322001961577,
Mériadeck,Tsibili,Middle Eastern ,506abd33e4b01264c5e7b5a5,44.842386,,-0.581383,
Mériadeck,Bagelstein,Bagel ,553a2779498e3d6a1341287e,44.84042397,,-0.58141749,
Mériadeck,Le Pizzaïolo,Pizza ,4bc6ef3192b376b08ac64e3a,44.84024500607953,,-0.5839061737060547,
Mériadeck,Monzù,Pizza ,5de561ac0aab5a00081b4c47,44.843292,,-0.577687,
Mériadeck,Burdiga Pizza,Pizza ,59b195bdcf72a07b789de156,44.829982,,-0.581056,
Mériadeck,La Mama,Pizza ,4ba29a54f964a5204d0838e3,44.84004560016504,,-0.579545627552021,
Mériadeck,La Pizzaiolo,Pizza ,54666ad4498e4869daa6bbdb,44.839887,,-0.585198,
Mériadeck,Domino's Pizza,Pizza ,56a1f584498e0cf6c67283d2,44.843375377597305,,-0.586664457337065,
Mériadeck,Pizza Hut,Pizza ,4c7eae49171b224bef990eb1,44.83929854356046,,-0.5817186221074735,
Mériadeck,Pizza Hut,Pizza ,513b9bc6e4b07ef5bc30bd2a,44.84365838426217,,-0.5921390325908352,
Mériadeck,Pizzeria mama,Pizza ,4bebd720b3352d7f1fe156d2,44.838295,,-0.580214,
Mériadeck,pizzeria la gasuggia,Pizza ,53493191498e94738d70a28f,44.837845,,-0.573231,
Mériadeck,Pizza House,Pizza ,4d10d1dbe236548145117aea,44.832032,,-0.577207,
Mériadeck,Pizz'micheli,Pizza ,4e665e37d4c06542ac9db4c8,44.8330059456683,,-0.581387340762467,
Mériadeck,La Mie Caline,Bakery,4c2eed047cc0c9b66cf0ea9a,44.84065437188323,,-0.5796291137821195,
Mériadeck,Nata,Portuguese ,59be7c7c2079551e2b6005a3,44.832996,,-0.57308,
Mériadeck,Elixor,,4e941b5db803d7c293069b96,44.839224847937906,,-0.5862266305095468,
Mériadeck,subway,Sandwich ,535795c2498e6e249f4e65bb,44.837091359490366,,-0.5758394707253274,
Mériadeck,Frida,,59c24c9bd48ec17dd46228b9,44.8359,,-0.5704859999999999,
Mériadeck,Waffle Factory Bordeaux,,5c3deae1898bdc0039ffe4c6,44.835334100000004,,-0.5735519000000001,
Mériadeck,Bistro des Grands Hommes,Coffee ,4b4cb3aef964a520d9ba26e3,44.84299730883657,,-0.5779030061683926,
Mériadeck,Le New york,Lounge,4b9fa8c3f964a520723237e3,44.8362305059506,,-0.5755876021449307,
Mériadeck,Le Loup,,5d1c4198ca49b3002f444b74,44.837837,,-0.5745315,
Mériadeck,Comptoir d'Ornano,,501666e2e4b035d9f5814316,44.83270115787758,,-0.5947742396363999,
Mériadeck,LeCarreau,,5495a2aa498ed521a2a0a8ec,44.83940658466013,,-0.5719915845544039,
Mériadeck,Le Comptoir d'Etienne,,59ab0f36b9ac386d8d56a360,44.839094,,-0.572066,
Mériadeck,L'Echo,,5765942d498e9e7e3d706486,44.839548,,-0.570059,
Mériadeck,Restaurant Son,,5ceec473b9b37b002ccb7659,44.834583,,-0.575304,
Mériadeck,Aneto,,5d84cab4f7576b000732372c,44.84018,,-0.585208,
Mériadeck,A Cantina,,4e14a4f4c65bedaeefbf309c,44.839235705621356,,-0.5705820153688086,
Mériadeck,La Crêpe d'Angèle,,4c926e9d51d9b1f723fb8846,44.84042714796127,,-0.5821004207442929,
Mériadeck,Central Kitchen,,5e299ba06577fa000815c8c7,44.838467,,-0.5742871,
Mériadeck,Les Mauvais Garcons,,596138132be425495a9cab7b,44.836702,,-0.569439,
Mériadeck,Le Broceliande,,4ef46704f9ab42ef2f398369,44.84187693617604,,-0.5840449487570892,
Mériadeck,Restaurant A Cantina,,516fc906e4b0a441139019d5,44.83778937006638,,-0.5791781943714991,
Mériadeck,Mets Mots,,5c5b317bc0af570039d3d33d,44.847706,,-0.58129704,
Mériadeck,Bocce,,58b05fbe040d5353ec87acd5,44.836531,,-0.570213,
Mériadeck,Teranka,,52e7af9f498e29f6286468bb,44.84024,,-0.598939,
Mériadeck,Bistro de la Porte,,55d4213b498eb402812bb731,44.8406721106969,,-0.5799962731604937,
Mériadeck,Le Comptoir Des Grands Homes Brasserie,,5a19692f112c6c7cc5311116,44.843117,,-0.5776680000000001,
Mériadeck,Le fils du boucher,,545536e4498e4fb5ed2c6bc2,44.841665663939686,,-0.5733924742722293,
Mériadeck,Le French Toast,,563f2da7cd102b8e3be7dc59,44.838803000000006,,-0.579095,
Mériadeck,L'exquis,,559641b9498ea62138b77f70,44.83553383437413,,-0.5717369914054871,
Mériadeck,hippopotamus,,54c62196498ec906455abd49,44.841833,,-0.57943,
Mériadeck,La Table A Cantina,,540996ee498e47c10685c371,44.84375679873953,,-0.576756592811745,
Mériadeck,L'incontournable,,4f1db31ae4b04ae0856d14c0,44.838076,,-0.570806,
Mériadeck,Bordeaux Centre,,56f02ca8498ed598b47f9354,44.841809999999995,,-0.5796899999999999,
Mériadeck,Le Lion Lilas,,56b10e7b498e4f4c9f837c8e,44.83685629,,-0.57125464,
Mériadeck,RESTAURANT LE DAVOLI,,50b0cfb78acaed3c64f1ab04,44.839353,,-0.570695,
Mériadeck,Restaurant Tibétain Yangtse Jhong,,4fe21b44e4b050b31e2fbfbc,44.83961541536368,,-0.5704028982385059,
Mériadeck,Cru Restaurant,,5d49be45735c2d00070074d1,44.838747999999995,,-0.5707720000000001,
Mériadeck,Domino's Pizza,Pizza ,56a1f584498e0cf6c67283d2,44.843375377597305,,-0.586664457337065,
Mériadeck,Bistro'Nomik,,4c3392c416adc92879d8c39c,44.839717846295024,,-0.5700193985200037,
Mériadeck,Matsuri Bordeaux,Hotel,574888e9498e099593dbbec1,44.839627,,-0.574607,
Mériadeck,R.I.A de Meriadeck,,529dc929498e4c13bfd067bf,44.83677159793586,,-0.5870216797690118,
Mériadeck,L'Univerre,,5107d042e4b07f97c5ffe8f3,44.84220142597425,,-0.5835873653796324,
Mériadeck,Café Choupinette,,4e958a0f0cd60d94b5553f5f,44.83324562937586,,-0.583798885345459,
Mériadeck,Melly Mellow,,4f4e1ee8e4b0629e7b3d1462,44.837022999999995,,-0.571771,
Mériadeck,les étoiles d'épicures,,51c4a27b498ed8aad64252f6,44.84353637695313,,-0.5756130814552307,
Mériadeck,la table d'hotes,,4df3f64322718759f821d430,44.830800526692045,,-0.5867027336877902,
Mériadeck,Allée 5,,4da446337aee5481e3fff9fe,44.84381503055843,,-0.5754719096681362,
Mériadeck,Foire Aux Fromages AOP D'Auvergne,,4fca2526e4b0f598874924de,44.838013000000004,,-0.5762189999999999,
Mériadeck,Eat Salad,Salad ,5177a4bee4b065026cc7687d,44.838609309501145,,-0.5817919587390581,
Mériadeck,Eat Salad,Salad ,55e03ba6498ef3f9e2d4f0e9,44.8412824,,-0.573263,
Mériadeck,komo mai poke,Salad ,5b910d902632ec00394dd8c0,44.839521000000005,,-0.5821350000000001,
Mériadeck,Melobowls,Salad ,5b57246a029a55002c7d08b5,44.8388,,-0.5791161,
Mériadeck,Nostrum,Salad ,5b5efab6065ef5002c427f3d,44.840548999999996,,-0.574389,
Mériadeck,Paus'K,Salad ,4c333e0c452620a16d3b230f,44.84199284479423,,-0.5744003402738893,
Mériadeck,Salt And Pepper,Salad ,4d930fb8f10ea093ebed1f1e,44.838708000000004,,-0.576741,
Mériadeck,Le Chouquet's,Sandwich ,4e295201d4c0e361d9e6c072,44.83914083086215,,-0.5792407233793712,
Mériadeck,Garden Party,Salad ,4c876acbf554236a915ccc55,44.83803572284753,,-0.5755920581366674,
Mériadeck,Tartine & Caetera,Salad ,4dea161152b11677f031492c,44.837277,,-0.57075,
Mériadeck,equilibre et plaisir,Salad ,4dc2cc90922e2e442d508bfb,44.838945,,-0.570132,
Mériadeck,Brioche Dorée,Sandwich ,4f7f42e17b0cf18ae1af0b0b,44.83877484577889,,-0.583712160326036,
Mériadeck,subway,Sandwich ,535795c2498e6e249f4e65bb,44.837091359490366,,-0.5758394707253274,
Mériadeck,Colombus Café,Café,4e3147091f6ea4a3c523af02,44.839925736534795,,-0.573791996283028,
Mériadeck,Dubernet Mériadeck,Sandwich ,50092d87e4b048dc822265ed,44.843512549806206,,-0.5768397751606472,
Mériadeck,Chez François,Cheese ,59b7be5b86bc495bcf639870,44.831092,,-0.578309,
Mériadeck,Brioche Dorée,Sandwich ,4f7f42e17b0cf18ae1af0b0f,44.84191015251833,,-0.5743674849275321,
Mériadeck,Papa Jo,Sandwich ,5da852aa8813f20007fee96e,44.840534000000005,,-0.5798845,
Mériadeck,By Popote,Sandwich ,5034c198e4b094418c34f3f9,44.840179443359375,,-0.5734519958496094,
Mériadeck,Messieurs Croquent,Sandwich ,5cc6da325bc27d0033238c3d,44.835373,,-0.5753010000000001,
Mériadeck,Mont Royal,Sandwich ,59eb2f80135b394bb3973b9b,44.840548999999996,,-0.576171,
Mériadeck,Spok,Sandwich ,55e6d245498e7e79c3507050,44.839721999999995,,-0.577522,
Mériadeck,food and dessert,Sandwich ,515eb2d9e4b08ba1ec46e64d,44.84432844219611,,-0.5888938059559983,
Mériadeck,Le Croque Français,Sandwich ,5abde638f96b2c3f6e2e2d55,44.83717,,-0.5775091,
Mériadeck,Subway,Sandwich ,4bc7605caf07a59316107f2d,44.83367113936594,,-0.5731880631979067,
Mériadeck,Plan B,Sandwich ,55531824498e7894298161be,44.83897818085978,,-0.5689890500720363,
Mériadeck,SUBWAY,Sandwich ,512a0766e4b01971f9969b1a,44.83708953857422,,-0.575957179069519,
Mériadeck,Relais Quinconces,Sandwich ,4c10cbb96b7e2d7f5f1c2835,44.84417389654792,,-0.5741699045462223,
Mériadeck,Jean-Christophe Perrin,Bakery,4bd02c14caff95214a4ecef0,44.847181760933225,,-0.5819891002338033,
Mériadeck,Paus'k,Sandwich ,516d2dc9e4b0e6a5d49472ce,44.84565507256134,,-0.5787160453222621,
Mériadeck,Paus'K,Salad ,4c333e0c452620a16d3b230f,44.84199284479423,,-0.5744003402738893,
Mériadeck,Sole Mio,Sandwich ,4cdbe11d930af04dc3128d97,44.84073188037291,,-0.5800978869025564,
Mériadeck,La Croissanterie Mériadeck,Sandwich ,50092c39e4b0bc1fa4c6b55e,44.8365101180624,,-0.5872204445574639,
Mériadeck,catering,Sandwich ,56dde5d1498e35ba6199e555,44.836783000000004,,-0.576177,
Mériadeck,La Dernière Séance,Sandwich ,51520c65e4b0f8fde898c24a,44.84124326355385,,-0.5819696884192354,
Mériadeck,Le Chouquet's,Sandwich ,4e295201d4c0e361d9e6c072,44.83914083086215,,-0.5792407233793712,
Mériadeck,fest sandwich,Sandwich ,505c37e2e4b0cc9833845b43,44.84297561645508,,-0.5814299583435059,
Mériadeck,Subway,Sandwich ,4c31d04c09a99c749c670b2a,44.84066982797765,,-0.5800419323602998,
Mériadeck,Au Plaisir du Palais,Bakery,4b602288f964a520e4d629e3,44.84548836655697,,-0.5784433798936988,
Mériadeck,Snack Story,Sandwich ,4d43e3181928a35d2805b370,44.8262658652073,,-0.5785127014361987,
Mériadeck,Le Palace,Sandwich ,4e0ef172b0fb59de67db563e,44.831523,,-0.573322,
Mériadeck,Brioche Dorée,Sandwich ,4cb2c377aef16dcb91a9c354,44.842046250669966,,-0.5744598070593255,
Mériadeck,Suzzi,Scandinavian ,5d32ffad898bc7000856a887,44.839341999999995,,-0.577647,
Mériadeck,Koeben,Scandinavian ,56d05e34498ef8ffbaeecf4b,44.84275819768831,,-0.581456667418918,
Mériadeck,Fika Lisa,Scandinavian ,590dd1ff12f0a95ea9d3a581,44.838611,,-0.576974,
Mériadeck,le rade,Scandinavian ,547b1227498e321dddc496b7,44.836948,,-0.572886,
Mériadeck,Comptoir Ceviche,Seafood ,5b36160a98fbfc002c620aa0,44.841316,,-0.5752493000000001,
Mériadeck,"le Cabanon marin, Bordeaux",Seafood ,54555dfd498ea04d5b30e895,44.83798581099222,,-0.5691553825486255,
Mériadeck,Les Moules Du Cabanon,Seafood ,593d81d3f427de5f7faf5a86,44.8395,,-0.568745,
Mériadeck,Café des Arts,Seafood ,4bb908c83db7b713a6eb219a,44.83491259813054,,-0.5732997020236735,
Mériadeck,Atom,Snack ,4dd64a9445ddced820694265,44.841496499069606,,-0.5832002908943276,
Mériadeck,Big Fernand,Burger ,5bb4d0bea35f460032f2707c,44.8396,,-0.575108,
Mériadeck,Jean-Christophe Perrin,Bakery,4bd02c14caff95214a4ecef0,44.847181760933225,,-0.5819891002338033,
Mériadeck,Stop-in,Snack ,52061aa2498e7bbf4116aef3,44.842543,,-0.581381,
